Date,Open,High,Low,Close,Adj Close,Volume
2014-09-15,465.864014,468.174011,384.532013,398.821014,398.821014,156903400
2014-09-22,399.100006,441.557007,374.332001,377.181000,377.181000,186772600
2014-09-29,376.928009,391.378998,289.295990,320.510010,320.510010,276657896
2014-10-06,320.389008,382.726013,302.559998,378.549011,378.549011,341152804
2014-10-13,377.920990,411.697998,368.897003,389.545990,389.545990,156902070
2014-10-20,389.230988,392.645996,342.877014,354.704010,354.704010,113691800
2014-10-27,354.777008,359.984009,320.626007,325.891998,325.891998,107075700
2014-11-03,325.569000,363.626007,325.076996,363.264008,363.264008,116793470
2014-11-10,362.265015,457.092987,357.561005,387.881989,387.881989,208239500
2014-11-17,388.348999,410.199005,344.112000,367.572998,367.572998,178181000
2014-11-24,366.947998,394.700989,358.454987,378.046997,378.046997,131238570
2014-12-01,378.248993,384.037994,365.756012,375.095001,375.095001,80679570
2014-12-08,374.964996,376.028992,338.763000,351.631989,351.631989,141754100
2014-12-15,351.360992,351.815002,304.231995,320.842987,320.842987,184757400
2014-12-22,321.067993,336.286987,311.078003,317.239014,317.239014,107137540
2014-12-29,317.700989,320.434998,257.612000,264.195007,264.195007,143354400
2015-01-05,265.084015,298.753998,265.039001,265.660004,265.660004,164241500
2015-01-12,266.145996,272.203003,171.509995,210.339005,210.339005,363112212
2015-01-19,211.470993,255.074005,205.153000,253.718002,253.718002,189165500
2015-01-26,254.078995,309.384003,212.014999,226.972000,226.972000,306840500
2015-02-02,226.490997,245.957001,214.725006,223.412003,223.412003,183691200
2015-02-09,223.389008,265.610992,215.332001,234.824997,234.824997,230343800
2015-02-16,234.824997,255.320007,229.022003,235.977005,235.977005,154676000
2015-02-23,235.994995,261.660004,232.421005,260.201996,260.201996,138892900
2015-03-02,260.356995,285.795990,258.312988,274.354004,274.354004,242425100
2015-03-09,274.812012,300.044006,273.893005,286.393005,286.393005,259502000
2015-03-16,285.684998,294.112000,248.636002,267.959991,267.959991,206778200
2015-03-23,267.894989,277.296997,236.514999,242.712997,242.712997,179497700
2015-03-30,242.878998,260.674988,239.214005,260.597992,260.597992,150120700
2015-04-06,260.721008,261.798004,232.770996,236.153000,236.153000,147866600
2015-04-13,235.949997,236.934998,216.322998,222.600006,222.600006,158658500
2015-04-20,222.612000,237.908997,214.873993,219.429993,219.429993,148576200
2015-04-27,219.429001,243.240005,218.022995,240.358002,240.358002,162643200
2015-05-04,240.356003,247.804001,228.572998,240.296005,240.296005,166059200
2015-05-11,240.298996,244.270004,234.057007,236.802002,236.802002,130322100
2015-05-18,236.886993,241.977997,231.817001,240.953003,240.953003,114746500
2015-05-25,240.927002,241.020996,229.542007,230.190002,230.190002,107149900
2015-06-01,230.233002,231.712997,221.296005,222.880997,222.880997,121536400
2015-06-08,222.878998,234.858002,222.839005,233.542999,233.542999,121541200
2015-06-15,233.421997,256.852997,233.421997,243.944000,243.944000,191537000
2015-06-22,243.968994,251.339005,240.365005,249.011002,249.011002,115888900
2015-06-29,248.720993,274.506012,248.580994,271.912994,271.912994,206668700
2015-07-06,271.108002,314.394012,264.385986,310.867004,310.867004,353198700
2015-07-13,310.826996,310.947998,272.042999,273.614014,273.614014,235861300
2015-07-20,273.498993,293.052002,272.959991,292.686005,292.686005,157457100
2015-07-27,292.639008,297.773987,277.528992,282.614014,282.614014,162700300
2015-08-03,282.806000,285.714996,260.467987,265.083008,265.083008,207110300
2015-08-10,265.477997,270.673004,257.040985,258.506989,258.506989,177043500
2015-08-17,258.489990,260.505005,211.078995,228.169006,228.169006,221695600
2015-08-24,228.112000,235.218994,199.567001,228.761002,228.761002,241915000
2015-08-31,229.113998,242.912003,225.914993,239.839996,239.839996,144635800
2015-09-07,239.934006,245.781006,229.332001,230.511993,230.511993,148588700
2015-09-14,230.608994,259.182007,227.401993,231.212006,231.212006,126654700
2015-09-21,231.216995,237.427002,225.117004,232.757004,232.757004,137307600
2015-09-28,232.835999,239.802002,232.466995,238.259003,238.259003,136796200
2015-10-05,238.147003,247.242996,237.035004,247.050003,247.050003,142478600
2015-10-12,246.875000,273.578003,243.757004,261.643005,261.643005,199808300
2015-10-19,261.860992,294.058990,260.950989,283.679993,283.679993,220696500
2015-10-26,283.627991,334.169006,280.510010,325.431000,325.431000,357648800
2015-11-02,325.941986,495.562012,323.209015,373.368011,373.368011,954934692
2015-11-09,374.324005,385.278015,300.997009,320.165985,320.165985,484398204
2015-11-16,319.734985,338.350006,312.217010,324.536011,324.536011,292569400
2015-11-23,324.350006,371.938995,316.769989,371.294006,371.294006,337018400
2015-11-30,371.437012,402.808990,349.464996,388.782990,388.782990,416857500
2015-12-07,389.977997,469.102997,385.411011,433.755005,433.755005,562276900
2015-12-14,433.272003,465.580994,430.455994,442.684998,442.684998,553061704
2015-12-21,442.838013,458.455994,405.760010,422.822998,422.822998,441634396
2015-12-28,423.342987,436.246002,418.480988,430.010986,430.010986,300130400
2016-01-04,430.061005,462.933990,426.341003,447.990997,447.990997,319871700
2016-01-11,448.697998,450.661987,354.914001,382.299011,382.299011,692913108
2016-01-18,381.733002,425.266998,375.282013,402.971008,402.971008,493900500
